player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures,YEAR
Deylon Williams,63365,ED,UTEP,12,0,0,330,63,1,6,123,93.7,11.4,14,1,2.8,0,142,133,7,0,58.1,0,3,37,95.1,13.5,5,4.1,0,41,39,3,2021
Noah Wilder,63376,LB,UAB,12,0,0,321,67.3,0,1,17,7.5,5.9,1,1,14.7,2,254,19,3,0,55.1,0,0,2,6.3,0,0,0,0,63,4,0,2021
Kam Butler,63872,ED,MIAMI OH,12,0,0,221,76.9,6,17,327,99.4,9.5,31,1,6,8,351,349,31,0,80.2,2,12,131,100,13.7,18,8.4,4,142,142,18,2021
John Wesley Whiteside,64155,DI,C MICHIGAN,12,2,1,134,76.6,3,5,142,99.3,9.9,14,1,7.7,7,151,150,15,0,69.9,2,2,55,100,10.9,6,9.1,3,59,59,7,2021
John Staton IV,64368,LB,GEORGIA,1,0,0,173,59.5,0,0,1,25,0,0,0,0,0,4,1,0,0,59.5,0,0,1,33.3,0,0,0,0,3,1,0,2021
Sean-Thomas Faulkner,64395,LB,N TEXAS,12,0,0,251,61.7,1,0,13,5.8,7.7,1,2,3.8,0,258,15,1,0,53.8,0,0,4,8,0,0,0,0,75,6,0,2021
Akayleb Evans,65033,CB,MISSOURI,11,0,0,229,85.6,1,0,3,1.1,33.3,1,5,16.7,0,281,3,1,0,75.4,0,0,1,0.8,100,1,0,0,119,1,0,2021
Allie Green IV,65081,CB,MISSOURI,10,0,0,229,58.8,1,0,2,1,0,0,2,25,0,208,2,1,0,,0,0,0,0,,0,,0,78,0,0,2021
Troy Hairston,65088,ED,C MICHIGAN,12,0,0,134,89.7,18,26,321,99.7,19.9,64,2,9,7,334,333,51,0,85.8,10,18,131,100,29,38,13,3,135,135,31,2021
Samuel Womack III,65771,CB,TOLEDO,12,0,1,316,56.1,0,1,2,0.5,0,0,6,25,0,373,2,1,0,,0,0,0,0,,0,,0,141,0,0,2021
Terran Hearn,66004,ED,MIAMI OH,3,0,0,221,53.6,0,0,21,100,0,0,0,0,0,21,21,0,0,53.8,0,0,13,100,0,0,0,0,13,13,0,2021
Josh Minkins,66051,S,LOUISVILLE,6,0,0,210,58.8,0,0,1,3.9,0,0,0,0,0,51,2,0,0,,0,0,0,0,,0,,0,17,0,0,2021
Devan Rogers,66122,DI,TOLEDO,7,0,0,316,58.9,0,1,39,97.7,5.1,2,0,1.3,0,43,42,1,0,59.1,0,1,14,100,7.1,1,3.6,0,15,15,1,2021
Xavier Henderson,66267,S,MICH STATE,12,0,0,223,80.4,0,5,23,3.7,4.3,1,0,23.9,3,620,23,8,0,82.4,0,3,10,3.6,10,1,25,1,275,10,4,2021
Jeremiah Wood,66274,LB,OHIO,5,0,0,259,56.1,0,0,5,15.2,0,0,0,0,0,33,5,0,0,59.6,0,0,1,14.3,0,0,0,0,7,1,0,2021
Ty Hamilton,66298,DI,OHIO STATE,12,0,0,260,69.3,0,13,138,100,10.9,15,1,6.2,2,143,143,15,0,72.9,0,8,45,100,22.2,10,13.3,2,47,47,10,2021
John Ridgeway,66694,DI,ARKANSAS,11,0,1,111,61.9,0,8,186,100,3.8,7,3,3.2,2,197,197,10,0,52.9,0,0,33,100,0,0,0,0,36,36,0,2021
Shaun Lewis,68800,CB,HOUSTON,3,0,0,182,60,0,0,1,4.8,0,0,0,0,0,21,1,0,0,,0,0,0,0,,0,,0,8,0,0,2021
Mister Williams,70521,LB,COLORADO,1,0,0,143,60,0,0,1,50,0,0,0,0,0,2,1,0,0,,0,0,0,0,,0,,0,1,0,0,2021
Korey Foreman,70831,ED,USC,11,0,0,326,72.5,3,7,78,94.1,15.4,12,0,7.7,1,85,80,11,0,77.5,2,5,41,95.5,24.4,10,11,1,44,42,8,2021
Drake Jackson,70839,ED,USC,11,0,0,326,88.3,3,17,166,83.3,16.9,28,2,9.6,6,215,179,26,0,82.5,2,11,65,87.7,26.2,17,13.1,2,81,71,15,2021
Jayden Williams,70895,CB,USC,7,0,0,326,60,0,0,1,1.3,0,0,1,0,0,77,1,0,0,,0,0,0,0,,0,,0,34,0,0,2021
Max Sandlin,70908,ED,NAVY,4,0,0,237,55.5,0,0,8,72.7,0,0,0,0,0,11,8,0,0,56.7,0,0,3,100,0,0,0,0,3,3,0,2021
Malik Reed,70945,LB,ARIZONA,4,0,0,109,56.5,0,1,8,44.4,12.5,1,0,6.3,0,18,8,1,0,57.7,0,1,2,28.6,50,1,25,0,7,2,1,2021
Keyon Ware-Hudson,71322,DI,OREGON,9,1,0,264,56.6,2,4,185,99.5,3.2,6,1,2.2,1,201,200,7,0,51.9,0,2,68,100,0,0,2.9,1,77,77,3,2021
Evan Bennett,71327,DI,FRESNO ST,12,0,0,169,57.8,2,3,85,100,5.9,5,0,2.9,0,94,94,5,0,53.1,2,3,37,100,2.7,1,6.8,0,39,39,5,2021
Jeremiah Criddell,71369,CB,OKLAHOMA,3,0,0,261,60,0,0,1,2.9,0,0,1,0,0,34,1,0,0,,0,0,0,0,,0,,0,9,0,0,2021
William Nimmo Jr.,71391,S,UCLA,3,0,0,324,59.6,0,0,2,13.3,0,0,0,0,0,15,2,0,0,,0,0,0,0,,0,,0,2,0,0,2021
Akili Arnold,71406,S,OREGON ST,10,0,0,265,62.7,1,3,11,6.6,9.1,1,0,18.2,0,166,11,4,0,62.2,0,2,4,6,25,1,25,0,67,4,2,2021
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,0,0,265,65.1,1,0,3,25,33.3,1,0,16.7,0,12,3,1,0,56.4,0,0,2,40,0,0,0,0,5,2,0,2021
Jaxen Turner,71728,S,ARIZONA,12,0,0,109,53.5,1,2,3,1.4,0,0,5,50,0,284,4,3,0,54.3,0,1,0,0,,0,,0,121,0,1,2021
Sua'ava Poti,72138,DI,OREGON,7,0,0,264,66.5,0,5,24,100,20.8,5,0,10.4,0,27,27,5,0,60.9,0,2,10,100,10,1,10,0,10,10,2,2021
Na'im Rodman,72145,DI,COLORADO,12,0,0,143,59.4,0,8,234,99.6,7.3,17,1,2.6,2,247,246,10,0,62.2,0,7,92,99,12,11,4.9,1,99,98,8,2021
Spencer Lytle,72168,ED,WISCONSIN,5,0,0,349,54.3,0,0,11,54.5,0,0,0,0,0,22,12,0,0,55.1,0,0,5,41.7,0,0,0,0,12,5,0,2021
Ralen Goforth,72169,LB,USC,12,0,0,326,47.4,1,5,51,18.8,2,1,2,5.9,0,271,51,6,0,54.4,0,1,21,22.3,4.8,1,2.4,0,94,21,1,2021
Chris Steele,72190,CB,USC,11,0,0,326,65.9,1,0,3,1.3,0,0,8,16.7,0,319,4,1,0,59.2,0,0,1,0.9,0,0,0,0,111,1,0,2021
Trent McDuffie,72191,CB,WASHINGTON,11,0,0,340,63.2,0,0,3,1,0,0,2,33.3,1,299,3,1,0,67.1,0,0,1,1.4,0,0,100,1,74,1,1,2021
Kamren Fabiculanan,72332,S,WASHINGTON,4,0,0,340,59.5,0,0,0,1.6,,0,0,,0,61,1,0,0,,0,0,0,0,,0,,0,20,0,0,2021
Justin Flowe,72388,LB,OREGON,1,0,0,264,62.6,0,0,5,10.6,20,1,1,0,0,47,5,0,0,67.1,0,0,2,9.5,50,1,0,0,21,2,0,2021
Zahran Manley,72425,CB,STANFORD,4,0,0,300,59.1,0,0,1,0.8,0,0,1,0,0,122,1,0,0,,0,0,0,0,,0,,0,45,0,0,2021
McKel Broussard,73850,S,UTEP,5,0,0,330,55.4,0,1,5,15,0,0,0,10,0,40,6,1,0,58.2,0,1,2,16.7,0,0,25,0,12,2,1,2021
Evan Williams,73864,S,FRESNO ST,12,0,0,169,93.8,2,1,7,1.8,42.9,3,1,21.4,0,434,8,3,0,90,0,1,3,2.3,66.7,2,16.7,0,171,4,1,2021
Justin Houston,74101,CB,FRESNO ST,12,0,0,169,54.6,1,3,23,7.5,0,0,0,8.7,0,321,24,4,0,57.8,0,0,2,1.8,0,0,0,0,111,2,0,2021
Treven Ma'ae,74498,ED,OREGON,12,0,0,264,64,1,4,67,80.9,7.5,5,0,6.7,2,89,72,7,0,65.1,0,2,22,88.9,9.1,2,9.1,1,27,24,3,2021
Jowon Briggs,74867,DI,CINCINNATI,12,0,0,138,67.2,3,12,184,100,10.3,19,1,5.2,2,198,198,17,0,67.3,1,6,50,100,12,6,11,2,54,54,9,2021
Silas Walters,75263,S,MIAMI OH,2,0,0,221,59.8,0,0,1,14.3,0,0,0,0,0,7,1,0,0,,0,0,0,0,,0,,0,4,0,0,2021
Juan Jarrett,75381,ED,AKRON,9,0,0,102,67.6,1,5,39,76.9,20.5,8,0,12.8,2,52,40,8,0,68.5,1,3,28,93.3,21.4,6,10.7,1,30,28,5,2021
Donte Lindsey,75689,S,UMASS,10,0,0,216,63.5,1,1,5,1.8,0,0,3,20,0,276,5,2,0,59.2,0,0,1,1.5,0,0,0,0,67,1,0,2021
Rashad Ajayi,75699,CB,COLO STATE,12,0,2,144,43.5,0,2,10,2.8,0,0,4,10,0,391,11,2,0,48.7,0,1,4,2.9,0,0,12.5,0,136,4,1,2021
Logan Stewart,75703,S,COLO STATE,7,0,0,144,76.7,0,0,1,1,0,0,2,100,1,96,1,1,0,,0,0,0,0,,0,,0,31,0,0,2021
Miles Williams,75706,S,WYOMING,4,0,0,351,59.3,0,0,1,5.3,0,0,0,0,0,19,1,0,0,,0,0,0,0,,0,,0,4,0,0,2021
Andrew Bird,75707,CB,RICE,7,0,0,275,60,0,0,1,7.7,0,0,0,0,0,13,1,0,0,,0,0,0,0,,0,,0,9,0,0,2021
Khoury Bethley,75719,S,HAWAII,13,0,1,180,85.3,11,14,112,20.2,19.6,22,3,13.8,3,589,119,28,0,83.4,1,8,39,25.6,28.2,11,16.7,2,160,41,11,2021
Rome Weber,75728,S,WYOMING,11,0,0,351,80.2,1,0,6,2.7,0,0,2,25,1,257,7,2,0,68.7,0,0,2,2.4,0,0,50,1,82,2,1,2021
Prudy Calderon,75733,S,RICE,5,0,0,275,59.8,0,0,1,4,0,0,0,0,0,25,1,0,0,59.8,0,0,1,12.5,0,0,0,0,8,1,0,2021
Solomon Byrd,75742,ED,WYOMING,8,0,0,351,75.7,3,10,165,97.8,13.9,23,1,6.4,4,178,174,17,0,73.3,2,4,51,96.6,15.7,8,7.8,1,58,56,7,2021
Miles Adams,75745,ED,RICE,8,0,1,275,59,0,3,49,100,10.2,5,1,3.1,0,52,52,3,0,58.1,0,1,22,100,9.1,2,2.3,0,22,22,1,2021
Uchenna Ezewike,75750,ED,UMASS,12,1,1,216,64.7,2,6,114,79.6,11.4,13,3,6.1,3,157,125,11,0,60.8,1,2,30,83.3,10,3,8.3,1,42,35,4,2021
Timothy Moulton,75753,DI,UMASS,4,0,0,216,51.9,0,0,40,100,0,0,0,0,0,43,43,0,0,55.1,0,0,7,100,0,0,0,0,9,9,0,2021
Derek Thomas,75760,ED,HAWAII,7,0,0,180,58,0,0,24,92.6,8.3,2,0,0,0,27,25,0,0,57.9,0,0,11,100,9.1,1,0,0,11,11,0,2021
Justus Tavai,75761,DI,HAWAII,11,0,0,180,60.6,5,18,262,99.6,7.3,19,1,4.8,1,275,274,24,0,59.7,2,6,73,100,6.8,5,5.5,0,76,76,8,2021
Blessman Ta'ala,75762,DI,HAWAII,13,1,0,180,70.5,1,14,221,100,9,20,1,3.8,1,230,230,16,1,61.6,0,1,43,100,9.3,4,3.5,1,45,45,2,2021
Jonah Laulu,75763,ED,HAWAII,12,1,0,180,66.9,3,33,352,99.2,9.9,35,0,6.3,4,371,368,40,0,66.8,0,13,97,99,12.4,12,8.8,2,103,102,15,2021
Devin Phillips,75771,DI,COLO STATE,12,0,2,144,69.7,3,11,253,100,7.9,20,4,3.6,2,270,270,16,0,63.2,1,4,79,100,7.6,6,4.4,1,84,84,6,2021
Mike Edwards,75772,ED,NEW MEX ST,2,0,0,242,61.4,1,0,7,63.6,14.3,1,0,7.1,0,11,7,1,0,56.5,1,0,4,80,0,0,12.5,0,5,4,1,2021
Donavan King,75773,ED,NEW MEX ST,12,2,0,242,60.5,6,10,248,97,5.6,14,1,4.8,4,270,262,20,0,59.6,4,5,74,100,10.8,8,8.8,2,81,81,11,2021
Justin Segura,75776,DI,NEW MEX ST,11,0,0,242,59.2,2,10,227,100,4.8,11,4,3.1,1,237,237,13,0,61.3,1,4,61,100,8.2,5,5.7,1,67,67,6,2021
Cole Godbout,75784,DI,WYOMING,12,5,0,351,75.8,1,24,324,100,8.3,27,1,5.4,5,341,341,30,1,66.3,1,8,92,100,8.7,8,7.1,2,98,98,11,2021
Storey Jackson,75788,LB,LIBERTY,12,0,0,206,80.9,3,8,50,19.1,18,9,2,27,8,267,51,19,0,81.4,2,4,16,20.3,37.5,6,37.5,3,79,16,9,2021
Da'Shon Ross,75804,LB,UMASS,10,0,0,216,55.5,2,2,29,13.7,3.4,1,0,10.3,1,211,29,5,0,55.5,1,2,16,37.2,6.3,1,15.6,1,43,16,4,2021
Dequan Jackson,75810,LB,COLO STATE,11,0,0,144,55.7,2,8,64,20.4,4.7,3,0,10.9,2,357,73,12,0,60.1,1,5,26,25.6,3.8,1,19.2,2,125,32,8,2021
Cam'Ron Carter,75811,LB,COLO STATE,12,0,0,144,69.2,4,7,68,22.5,7.4,5,2,15.4,5,325,73,16,0,65.3,3,5,34,34.3,8.8,3,17.6,2,108,37,10,2021
Troy Golden,75814,ED,COLO STATE,8,0,0,144,67,0,2,29,97,10.3,3,0,10.3,2,33,32,4,0,66.7,0,0,6,88.9,16.7,1,16.7,1,9,8,1,2021
Chuck Hicks,75816,LB,MISSOURI,1,0,0,229,60,0,0,1,16.7,0,0,0,0,0,6,1,0,0,,0,0,0,0,,0,,0,3,0,0,2021
Chad Muma,75818,LB,WYOMING,12,0,0,351,65.2,2,16,76,20.4,10.5,8,1,13.2,1,401,82,19,0,54.1,1,4,25,21.5,8,2,10,0,130,28,5,2021
Devin Richardson,75820,LB,TEXAS,5,0,0,311,59.2,0,0,1,4.2,0,0,0,0,0,24,1,0,0,,0,0,0,0,,0,,0,6,0,0,2021
Antonio Montero,75822,LB,RICE,9,0,0,275,75.5,5,4,54,20.8,13,7,0,13.9,3,288,60,12,0,60.2,3,1,23,27.3,13,3,13,1,99,27,5,2021
Treshawn Chamberlain,75823,LB,RICE,3,0,0,275,46.6,0,2,10,17.5,0,0,0,10,0,63,11,2,0,56.5,0,0,3,12.5,0,0,0,0,24,3,0,2021
Kebreyun Page,75825,ED,RICE,2,0,0,275,63.2,0,0,3,100,0,0,0,0,0,4,4,0,0,63.2,0,0,3,100,0,0,0,0,4,4,0,2021
Blaze Alldredge,75826,LB,MISSOURI,12,0,0,229,70.5,5,5,67,25.5,9,6,1,16.4,6,282,72,16,0,68.7,1,2,27,32,14.8,4,16.7,3,97,31,6,2021
Ikenna Enechukwu,75875,DI,RICE,12,0,0,275,75.7,8,20,391,98.8,9.7,38,1,4.6,4,421,416,32,0,87.7,4,10,128,96.6,18,23,7.8,3,146,141,17,2021
Tywan Francis,75909,S,COLO STATE,11,0,0,144,72.4,0,1,7,2.4,0,0,4,21.4,1,327,8,2,0,80.2,0,1,3,3.9,0,0,50,1,103,4,2,2021
Thomas Pannunzio,75953,CB,COLO STATE,11,0,0,144,58.4,0,3,12,4.2,0,0,0,20.8,1,283,12,4,0,64.2,0,1,4,4,0,0,37.5,1,101,4,2,2021
Caleb Mills,75959,S,NEW MEX ST,12,0,0,242,52.8,0,1,5,1.5,0,0,5,10,0,325,5,1,0,,0,0,0,0,,0,,0,83,0,0,2021
Chandler Jones,76565,CB,LOUISVILLE,12,1,0,210,65.9,1,0,13,3.4,7.7,1,2,3.8,0,381,13,1,0,55.1,0,0,4,4,0,0,0,0,100,4,0,2021
Montre Miller,76568,CB,KENT STATE,11,0,0,201,57.5,0,0,2,0.5,0,0,7,0,0,428,2,0,0,,0,0,0,0,,0,,0,133,0,0,2021
Jeremiah Lewis,76571,CB,DUKE,11,0,2,154,59.8,0,0,1,0.4,0,0,4,0,0,264,1,0,0,,0,0,0,0,,0,,0,122,0,0,2021
Taiyon Palmer,76574,CB,TROY,12,0,0,318,53.8,0,1,2,1.4,0,0,3,25,0,146,2,1,0,,0,0,0,0,,0,,0,50,0,0,2021
Kyler McMichael,76577,CB,N CAROLINA,11,0,0,245,58.6,0,0,1,0.4,0,0,2,0,0,262,1,0,0,,0,0,0,0,,0,,0,101,0,0,2021
Mario Goodrich,76578,CB,CLEMSON,11,0,1,140,55.4,0,1,4,1.2,0,0,2,12.5,0,333,4,1,0,,0,0,0,0,,0,,0,117,0,0,2021
Arquon Bush,76582,CB,CINCINNATI,12,0,0,138,68.8,1,2,4,1.2,25,1,3,37.5,0,329,4,3,0,60,1,0,1,1,0,0,50,0,103,1,1,2021
Ar'mani Johnson,76586,CB,SMU,10,1,0,287,57.6,1,1,10,5.6,0,0,2,10,0,195,11,2,1,60.7,1,1,6,7.5,0,0,16.7,0,80,6,2,2021
Tanner McCalister,76591,S,OKLA STATE,12,0,0,262,60,1,4,13,3.7,0,0,4,19.2,0,349,13,5,0,61.1,0,4,7,6,0,0,28.6,0,116,7,4,2021
John Gregory,76593,CB,OHIO,12,0,0,259,53.1,0,0,5,1.7,0,0,5,0,0,295,5,0,0,56.1,0,0,2,2.4,0,0,0,0,85,2,0,2021
Justin Birchette,76620,CB,OHIO,9,0,0,259,57.7,0,0,3,1.5,0,0,4,0,0,199,3,0,0,59.7,0,0,1,1.5,0,0,0,0,68,1,0,2021
Jaiden Woodbey,76624,S,BOSTON COL,12,2,0,121,69.7,1,2,24,8.8,0,0,4,10.4,1,285,25,4,0,62.6,1,0,5,5.3,0,0,30,1,95,5,2,2021
Judson Tallandier II,76630,S,PITTSBURGH,8,0,0,268,60,1,0,1,1.1,0,0,0,50,0,94,1,1,0,,0,0,0,0,,0,,0,19,0,0,2021
Elijah Jones,76632,CB,BOSTON COL,12,0,0,121,61,0,2,5,1.7,20,1,4,20,0,354,6,2,0,54.2,0,1,2,2.6,0,0,25,0,114,3,1,2021
Jason Maitre,76634,S,BOSTON COL,8,0,0,121,71.1,0,0,3,1.7,0,0,0,33.3,1,181,3,1,0,,0,0,0,0,,0,,0,48,0,0,2021
Zion Keith,76637,CB,WAKE,11,0,0,339,55.5,0,1,2,0.8,0,0,4,25,0,261,2,1,0,55.5,0,1,2,2,0,0,25,0,100,2,1,2021
Nasir Greer,76638,S,WAKE,5,0,0,339,54.7,0,1,2,2.4,0,0,0,25,0,82,2,1,0,54.7,0,1,2,5.9,0,0,25,0,34,2,1,2021
Brendan Radley-Hiles,76640,CB,WASHINGTON,11,2,0,340,79.5,3,5,22,7.5,18.2,4,2,27.3,2,294,22,10,0,67,1,3,9,11.4,22.2,2,44.4,2,79,9,6,2021
Bryson Richardson,76646,S,UMASS,5,0,0,216,60,0,0,0,1,,0,0,,0,96,1,0,0,,0,0,0,0,,0,,0,24,0,0,2021
DeAndre Hollins,76647,CB,N CAROLINA,2,0,0,245,59.6,0,0,1,5.6,0,0,1,0,0,18,1,0,0,,0,0,0,0,,0,,0,7,0,0,2021
Trey Morrison,76650,S,N CAROLINA,12,0,0,245,54.8,0,1,6,1.6,0,0,3,8.3,0,385,6,1,0,57.5,0,0,2,1.1,0,0,0,0,178,2,0,2021
Damel Hickman,76651,CB,E CAROLINA,2,0,0,156,71.3,0,0,1,25,0,0,0,100,1,4,1,1,0,,0,0,0,0,,0,,0,1,0,0,2021
Jaylon King,76652,S,GA TECH,11,0,0,176,55.8,0,1,8,7.1,0,0,0,6.3,0,113,8,1,0,,0,0,0,0,,0,,0,21,0,0,2021
Zamari Walton,76654,CB,GA TECH,10,0,0,176,65.2,0,0,6,4,0,0,1,16.7,1,149,6,1,0,,0,0,0,0,,0,,0,34,0,0,2021
Juanyeh Thomas,76655,S,GA TECH,12,0,0,176,69.2,0,1,1,0.3,0,0,3,50,0,365,1,1,0,65.9,0,1,0,0,,0,,0,86,0,1,2021
Heskin Smith,76658,CB,KENT STATE,4,0,0,201,60,0,0,1,6.7,0,0,0,0,0,15,1,0,0,,0,0,0,0,,0,,0,5,0,0,2021
Coen King,76659,S,VIRGINIA,11,0,0,335,60,2,0,13,4.9,7.7,1,2,7.7,0,264,13,2,0,56.6,0,0,3,3.6,0,0,0,0,84,3,0,2021
Chamarri Conner,76662,CB,VA TECH,12,0,0,337,65,3,6,40,9.8,5,2,2,16.3,2,429,42,11,0,60.2,2,3,15,10.9,6.7,1,16.7,0,156,17,5,2021
Jermaine Waller,76664,CB,VA TECH,10,1,1,337,73.6,1,1,4,1.4,0,0,6,25,0,282,4,2,0,,0,0,0,0,,0,,0,93,0,0,2021
Nasir Peoples,76665,S,VA TECH,12,0,0,337,64.4,0,3,10,3.1,0,0,0,15,0,421,13,3,0,56.9,0,0,1,2,0,0,0,0,150,3,0,2021
Tanner Ingle,76667,S,NC STATE,12,0,1,248,74.6,2,8,29,6.3,20.7,6,6,17.2,0,492,31,10,0,80,1,3,8,9.4,37.5,3,25,0,96,9,4,2021
Gilbert Frierson,76668,LB,MIAMI FL,12,0,0,220,57.5,2,6,62,26.8,1.6,1,3,8.1,1,239,64,9,0,57.4,0,4,27,32.5,0,0,11.1,1,83,27,5,2021
Al Blades Jr.,76669,CB,MIAMI FL,3,0,0,220,60,0,0,1,3.1,0,0,0,0,0,32,1,0,0,,0,0,0,0,,0,,0,9,0,0,2021
DJ Ivey,76670,CB,MIAMI FL,12,0,0,220,62.9,0,1,6,2.3,0,0,1,25,1,263,6,2,0,53.9,0,0,2,2.3,0,0,0,0,86,2,0,2021
Gurvan Hall Jr.,76671,CB,MIAMI FL,6,0,0,220,54.8,0,0,5,2.7,0,0,2,0,0,184,5,0,0,56.3,0,0,2,3.4,0,0,0,0,58,2,0,2021
Michael McMorris,76674,CB,NAVY,12,1,0,237,93.5,0,0,7,2.3,28.6,2,1,28.6,2,310,7,2,0,93.5,0,0,2,3.5,50,1,50,1,57,2,1,2021
Mitchell West,76676,S,NAVY,2,0,0,237,60,0,1,1,2.8,0,0,0,50,0,36,1,1,0,,0,0,0,0,,0,,0,12,0,0,2021
Jamal Glenn,76677,CB,NAVY,12,0,0,237,54.3,0,2,5,1.6,0,0,4,40,1,314,5,3,0,67.5,0,1,3,5.2,0,0,50,1,58,3,2,2021
Jeremy Webb,76681,CB,KANSAS,11,0,1,198,56.2,0,0,3,1.5,0,0,6,0,0,198,3,0,0,,0,0,0,0,,0,,0,58,0,0,2021
Dyllon Lester,76682,S,UCF,9,0,0,323,61.9,0,0,7,3.4,14.3,1,0,0,0,205,7,0,0,55.9,0,0,3,4.3,0,0,0,0,69,3,0,2021
Jermaine McMillian,76684,LB,UCF,1,0,0,323,59.2,0,0,1,33.3,0,0,0,0,0,3,1,0,0,59.2,0,0,1,50,0,0,0,0,2,1,0,2021
Derek Gainous,76685,S,UCF,4,0,0,323,59.1,0,0,1,7.1,0,0,0,0,0,14,1,0,0,,0,0,0,0,,0,,0,5,0,0,2021
Quindell Johnson,76689,S,MEMPHIS,12,1,0,218,72.6,0,0,9,1.7,0,0,2,11.1,1,517,9,1,0,59.9,0,0,1,0.7,0,0,0,0,142,1,0,2021
Keyshawn Paul,76700,CB,TEMPLE,11,0,0,306,60,0,0,1,0.5,0,0,6,0,0,221,1,0,0,,0,0,0,0,,0,,0,23,0,0,2021
Myles Berry,76702,LB,E CAROLINA,12,0,0,156,61.9,1,10,62,18.3,12.9,8,1,8.9,0,360,66,11,0,58.7,0,5,27,24.8,14.8,4,9.3,0,113,28,5,2021
Jordan Morrison,76703,LB,UCONN,4,0,0,146,66.2,0,1,4,13.8,25,1,0,12.5,0,29,4,1,0,68.1,0,1,2,28.6,50,1,25,0,7,2,1,2021
Gleson Sprewell,76707,S,HOUSTON,12,0,0,182,54.9,0,0,3,3.4,0,0,1,0,0,88,3,0,0,57,0,0,2,4.4,0,0,0,0,45,2,0,2021
Torey Richardson,76711,CB,UTEP,12,0,0,330,54,0,0,2,0.5,0,0,6,0,0,367,2,0,0,55.4,0,0,1,0.9,0,0,0,0,113,1,0,2021
Warren Saba,76713,S,E CAROLINA,12,0,0,156,57.5,0,0,4,1.6,0,0,2,0,0,255,4,0,0,60,0,0,1,1.5,0,0,0,0,65,1,0,2021
Nolan Johnson,76714,CB,E CAROLINA,10,0,0,156,60,0,0,1,0.9,0,0,1,0,0,116,1,0,0,,0,0,0,0,,0,,0,28,0,0,2021
Jalen Green,76723,S,MISS STATE,12,0,0,227,56.9,2,3,16,4.1,18.8,3,1,15.6,0,392,16,5,0,47.2,2,2,6,5,0,0,33.3,0,119,6,4,2021
Anthony Cook,76724,CB,TEXAS,12,0,0,311,86.9,1,4,24,8.3,12.5,3,1,14.6,1,312,26,6,0,61.8,0,1,6,6.3,16.7,1,8.3,0,95,6,1,2021
B.J. Foster,76728,S,TEXAS,12,0,0,311,63.9,1,2,4,1.2,0,0,0,37.5,0,338,4,3,0,59.1,0,0,1,1.1,0,0,0,0,93,1,0,2021
DeMarvion Overshown,76729,LB,TEXAS,11,0,0,311,65,4,9,37,13.4,8.1,3,1,23,2,276,37,15,0,60.6,1,5,13,17.3,15.4,2,23.1,0,75,13,6,2021
Anthony Johnson Jr.,76736,CB,IOWA STATE,12,0,0,193,67.8,0,1,10,2.9,10,1,3,15,1,342,10,2,0,55.3,0,0,2,3.6,0,0,0,0,55,2,0,2021
Ekow Boye-Doe,76742,CB,KANSAS ST,12,0,0,199,58.7,0,2,6,1.7,0,0,0,16.7,0,353,6,2,0,59.2,0,0,1,2,0,0,0,0,51,1,0,2021
Wayne Jones,76744,LB,KANSAS ST,11,0,0,199,63,2,0,13,20.3,7.7,1,1,7.7,0,64,13,2,0,,0,0,0,0,,0,,0,5,0,0,2021
Lance Robinson,76747,CB,TULANE,10,0,0,319,59.6,0,0,1,0.7,0,0,2,0,0,142,1,0,0,,0,0,0,0,,0,,0,48,0,0,2021
Cecil Singleton Jr.,76760,S,MIAMI OH,9,0,0,221,66.3,0,1,5,1.8,40,2,1,10,0,274,5,1,0,,0,0,0,0,,0,,0,107,0,0,2021
Nate Bauer,76764,S,TOLEDO,12,0,0,316,79,0,1,3,1.1,66.7,2,1,50,1,281,3,2,0,80,0,0,2,1.9,100,2,50,1,106,2,1,2021
Zaire Barnes,76766,LB,W MICHIGAN,12,0,0,347,65.8,2,6,61,16.8,6.6,4,2,11.5,3,374,63,11,0,68.8,2,5,34,21.2,8.8,3,16.2,2,165,35,9,2021
Jake Moertl,76771,S,W MICHIGAN,12,0,0,347,66.3,1,0,3,1.3,33.3,1,2,50,1,318,4,2,0,,0,0,0,0,,0,,0,136,0,0,2021
Caleb Biggers,76772,CB,BOISE ST,12,0,0,120,58.3,0,0,2,0.7,0,0,1,0,0,281,2,0,0,,0,0,0,0,,0,,0,76,0,0,2021
EJ Williams,76779,S,E MICHIGAN,8,0,0,160,68.9,0,0,5,8.6,20,1,0,20,1,58,5,1,0,68.9,0,0,5,25,20,1,20,1,20,5,1,2021
Rolliann Sturkey,76786,CB,C MICHIGAN,10,0,0,134,70.2,0,1,1,0.5,100,1,3,50,0,187,1,1,0,70.2,0,1,1,1.3,100,1,50,0,75,1,1,2021
